rc_id,if_id,mz_id,company,variationname,rc_value,other_value
3fa85654-9e97-4ef9-b56b-3cb4395a0573,18193,19093,Heritage Bank,Home Advantage Fixed Home Loan 3 Years,200,250
571d8386-0827-4b4e-8ec5-69847bfcdf35,18181,331,Heritage Bank,Fixed Rate Home Loan 1 Year,200,250
1c8035e4-0431-4cf8-8141-48d52c5e2d02,390131,22801,Aussie,Select Standard Investment Loan Fixed (Principal and Interest) 1 Year,400,535
71b79449-1a63-40d6-bb83-9cde67c142f0,390134,22804,Aussie,Select Standard Investment Loan Fixed (Principal and Interest) 4 Years,400,535
06f02433-0042-4d42-ac5c-023fd03655c4,238994,15404,Aussie,Select Standard Home Loan Fixed (Principal and Interest) 4 Years,400,535
be0b896f-249f-4b7f-a45b-a87a2f663cb9,238992,15402,Aussie,Select Standard Home Loan Fixed (Principal and Interest) 2 Years,400,535
8d29cf78-d4ec-47fe-ad78-29ea3ddf9987,238993,15403,Aussie,Select Standard Home Loan Fixed (Principal and Interest) 3 Years,400,535
f1622df3-0252-42b5-97d4-3296b24365f7,19440,116,Bankwest,Mortgage Shredder Home Loan (Principal and Interest),164,338.20
6f8235e1-6cca-4858-9be2-645a1d6297e3,18583,20523,Bankwest,Fixed Investment Loan (Principal and Interest) 3 Years,164,338.20
c811d5a1-53e2-449a-bdaa-1cfe1271f5a4,18584,20524,Bankwest,Fixed Investment Loan (Principal and Interest) 4 Years,164,338.20
97e7ce1f-cbcc-490e-9157-16c6dd3dc344,393101,1151,Bankwest,Fixed Home Loan (Principal and Interest) 1 Year,164,338.20
922e4bec-87fa-4648-8196-495cf8078d26,393102,1152,Bankwest,Fixed Home Loan (Principal and Interest) 2 Years,164,338.20
3c57bd98-7bee-408a-8ed4-169fd1ff5a31,393103,1153,Bankwest,Fixed Home Loan (Principal and Interest) 3 Years,164,338.20
5826ec5a-cb6a-49b7-b22d-9fe770103d19,507392,22502,Bank of Queensland,Standard Fixed Rate Investment Loan (New Customer) 2 Years,150,320
52ed4802-3e34-49ed-9c20-9b2e84cdd4bb,23100,48,Bank of Queensland,Line of Credit Home Loan,150,320
9dd3a5ff-125c-4a63-a1e7-d49d3230fe97,507422,18922,Bank of Queensland,Privileges Package Fixed Rate Home Loan (New Customer) 2 Years,150,320
a39313c6-66fa-4101-b3eb-46b741e2fc1f,397370,2244,Bank of Queensland,Standard Variable Rate Investment Loan (Principal and Interest),150,320
44959693-5d5a-49b2-a000-32f06a214984,397262,22522,Bank of Queensland,Standard Fixed Rate Investment Loan (Principal and Interest) 2 Years,150,320
4cda1d2e-2635-4fed-97b8-0446f6b71660,397261,22521,Bank of Queensland,Standard Fixed Rate Investment Loan (Principal and Interest) 1 Year,150,320
cbdf53c1-765f-4058-93f4-1e09022c875b,397264,22524,Bank of Queensland,Standard Fixed Rate Investment Loan (Principal and Interest) 4 Years,150,320
