rc_id,if_id,mz_id,company,variationname,rc_value,other_value
9719f961-e484-42cc-ac61-fd6b8052f58b,433520,792,QBANK,Classic Home Loan (QLD only),220,0
7dcc84b4-8cc5-454c-a652-ab5660aa3e92,497471,43191,ANZ,Fixed Rate Investment Loan (Interest Only) 1 Year,150,0
5bf47d73-0049-4d9b-8f29-1a075fbd0a70,497473,43193,ANZ,Fixed Rate Investment Loan (Interest Only) 3 Years,150,0
9041d379-ffe0-4938-a9a7-8591ca3453dc,497475,43195,ANZ,Fixed Rate Investment Loan (Interest Only) 5 Years,150,0
13446022-0b9d-49ad-a035-b2b96abcb522,4974710,431910,ANZ,Fixed Rate Investment Loan (Interest Only) 10 Years,150,0
ca95637c-f4c6-452c-9e80-c7376dd5c05e,497422,43182,ANZ,Fixed Rate Home Loan (Interest Only) 2 Years,150,0
7346270d-53d8-40ea-b7c0-32d02ea98a52,497424,43184,ANZ,Fixed Rate Home Loan (Interest Only) 4 Years,150,0
7aa52e09-17af-4b22-a129-6ad80f1a8725,497427,43187,ANZ,Fixed Rate Home Loan (Interest Only) 7 Years,150,0
8d3d7dab-e32a-422c-abc7-56ad0a5762c1,512411,49331,HSBC,Fixed Rate Home Loan (Interest Only) 1 Year,0,120
1f675427-575f-4e02-ae72-d4a2fdca272f,512412,49332,HSBC,Fixed Rate Home Loan (Interest Only) 2 Years,0,120
e2b7c3b1-e0a7-45f6-b190-aacb6a2eef05,512451,49341,HSBC,Premier Fixed Rate Home Loan (Interest Only) 1 Year,0,120
8f5ce821-f000-4cf2-97d1-d4596d7a985f,512453,49343,HSBC,Premier Fixed Rate Home Loan (Interest Only) 3 Years,0,120
5b81db45-dadd-4963-8fb2-06a77e46bc73,512455,49345,HSBC,Premier Fixed Rate Home Loan (Interest Only) 5 Years,0,120
5ad79be5-1abd-436c-897d-03105c82d551,398240,2231,ANZ,Standard Variable Investment Loan (Principal and Interest),150,0
4a6f4326-7625-416e-bcf6-d52635effce2,393905,20975,ANZ,Fixed Rate Investment Loan (Principal and Interest) 5 Years ,150,0
c5e32da8-b1cd-4a36-b86a-cbcfa1eb6de4,393904,20974,ANZ,Fixed Rate Investment Loan (Principal and Interest) 4 Years  ,150,0
a24119d2-b0dd-4378-93f6-a69502bd8959,3939010,209710,ANZ,Fixed Rate Investment Loan (Principal and Interest) 10 Years,150,0
da87e95b-0857-4717-b2cb-37feb6085a1b,393901,20971,ANZ,Fixed Rate Investment Loan (Principal and Interest) 1 Year,150,0
196d2882-0ff1-499d-a8a8-f2e84ff94b53,17134,1034,ANZ,Fixed Rate Home Loan (Principal and Interest) 4 Years,150,0
cc917de0-7f54-4618-80e5-a946da4f286d,17137,1037,ANZ,Fixed Rate Home Loan (Principal and Interest) 7 Years,150,0
4c7ffb3a-8794-4663-8893-81936febf4c5,17135,1035,ANZ,Fixed Rate Home Loan (Principal and Interest) 5 Years,150,0
e6771396-05e2-4799-a693-a72db4c1c062,18770,104,ANZ,Equity Manager,150,0
93e8889a-edd7-4e69-917d-9c4a9f3fc5e2,490432,39352,Bank of Melbourne,Fixed Rate Investment Loan (Interest Only) 2 Years,164,0
4555361b-4547-4477-bd79-3f51c2ae32b8,490431,39351,Bank of Melbourne,Fixed Rate Investment Loan (Interest Only) 1 Year,164,0
c2e174e2-a370-4e88-8561-2bca7dcac185,490434,39354,Bank of Melbourne,Fixed Rate Investment Loan (Interest Only) 4 Years,164,0
3ed82c12-1919-4bfd-bc42-8391ddb680ad,490415,39345,Bank of Melbourne,Fixed Rate Home Loan (Interest Only) 5 Years,164,0
27d6d434-5e6e-4b67-879e-262da1164d69,490413,39343,Bank of Melbourne,Fixed Rate Home Loan (Interest Only) 3 Years,164,0
66f80e0b-9e5c-4f75-90d3-0cb4fd388422,400040,2361,Bank of Melbourne,Standard Variable Investment Loan (Principal and Interest),164,0
69758d72-3325-40ad-9383-76edfc90c66b,211452,20122,Bank of Melbourne,Fixed Rate Investment Loan (Principal and Interest) 2 Years,164,0
f512b39f-ee87-47f8-80c0-0d20953d8a70,211453,20123,Bank of Melbourne,Fixed Rate Investment Loan (Principal and Interest) 3 Years,164,0
1b905688-f3ef-40f4-a28a-69cc196f9755,211451,20121,Bank of Melbourne,Fixed Rate Investment Loan (Principal and Interest) 1 Year,164,0
3efe7018-eb81-40ff-b434-859c311dcd2c,400030,2002,Bank of Melbourne,Basic Investment Loan (Principal and Interest) (New Customer),164,0
2159908d-af8c-4939-a939-250ab32716fd,443770,944,Bank of Melbourne,Basic Home Loan (Principal and Interest) (New Customer),164,0
db99fb5a-4347-47e5-af72-01840da3e391,400160,3896,BankSA,Standard Variable Investment Loan (Interest Only),164,0
ead23768-5106-4b8e-836c-3f950489aee2,19130,25,BankSA,Standard Variable Home Loan (Principal and Interest),164,0
619ebfcb-88d9-4488-875a-887045b53bc7,220551,20081,BankSA,Fixed Rate Investment Loan (Principal and Interest) 1 Year,164,0
7bfb9acd-fdd0-442b-808e-ce616907fc84,220555,20085,BankSA,Fixed Rate Investment Loan (Principal and Interest) 5 Years,164,0
74eb5033-2e24-4ff5-9aa5-a2589fd20dfd,400140,3650,BankSA,Basic Investment Loan (Principal and Interest),164,0
192fc9ce-1cff-4a1f-9710-6ee9b098f0cc,220390,3649,BankSA,Basic Home Loan (Principal and Interest),164,0
12defa53-2096-4d01-bd13-d461672543c2,428360,2818,BankVic,Offset Variable Investment Loan,290,0
b99573f9-220d-4089-a45b-d30acae0af23,461060,616,BankVic,Introductory Variable Home Loan 2 Years,290,0
3e7baef8-c5f5-470d-bb2f-242cf19fef3a,24045,28205,BankVic,Fixed Rate Investment Loan 5 Years,290,0
660a09dc-3563-4739-b0d5-162d651682d1,24044,28204,BankVic,Fixed Rate Investment Loan 4 Years,290,0
40e3874e-0dcb-453e-b209-eb6365c57a8e,17373,6203,BankVic,Fixed Rate Home Loan 3 Years,290,0
99651ca6-6417-422e-88d8-8f3d7a69911a,17372,6202,BankVic,Fixed Rate Home Loan 2 Years,290,0
ce77bcfb-76c1-4370-9dad-ba75ef9a895c,17375,6205,BankVic,Fixed Rate Home Loan 5 Years,290,0
20cfc6e1-aa8c-415a-9564-8a5b1ac21edb,16780,260,HSBC,Standard Variable Rate Home Loan,0,120
49ab7ff7-d638-4ae5-b981-a73b3c35cb29,215762,30662,HSBC,Premier Fixed Rate Home Loan (Principal and Interest) 2 Years,0,120
3fa5d6b0-f1ad-44a7-962d-f31f517e3bd4,215765,30665,HSBC,Premier Fixed Rate Home Loan (Principal and Interest) 5 Years,0,120
1722ebdc-3002-4210-91fb-2689034a1886,215764,30664,HSBC,Premier Fixed Rate Home Loan (Principal and Interest) 4 Years,0,120
986bb283-5edb-4ff1-8b2f-b581ae9ed707,19304,16124,HSBC,Fixed Rate Home Loan (Principal and Interest) 4 Years,0,120
79732b90-be78-401c-87f5-2f9d33663d46,19301,16121,HSBC,Fixed Rate Home Loan (Principal and Interest) 1 Year,0,120
0b5c9494-1bc9-4bfd-a4d5-656adf8d11fd,417862,27792,Illawarra Credit Union,Fixed Investment Loan (Principal and Interest) 2 Years,0,242
a36e0211-0cff-4250-ac8a-04ecc8fcc49b,312350,788,QBANK,Standard Variable Home Loan (QLD only),220,0
ab464c1e-496f-4621-98cc-7d319673b0c3,312341,7901,QBANK,Fixed Rate Home Loan 1 Year (QLD only),220,0
95f358b5-7df4-4801-b7e8-bf30c89cec32,312345,7905,QBANK,Fixed Rate Home Loan 5 Years (QLD only),220,0
cee923a0-10aa-4c6d-8919-39dc22a97d6e,312342,7902,QBANK,Fixed Rate Home Loan 2 Years (QLD only),220,0
d797b007-db4f-47ea-8c3f-d6c7da9c1355,470040,3993,QBANK,Classic Investment Loan Special Offer (New Customer) (LVR 80%-95%),220,0
388924a9-d6b3-45a9-bb3e-da91334c1846,470090,3991,QBANK,Classic Home Loan Special Offer (QLD only) (New Customer) (LVR 90%-95%),220,0
0e1c3574-7c29-4005-9d49-fadf5f6a0f42,470080,3990,QBANK,Classic Home Loan Special Offer (QLD only) (New Customer) (LVR 80%-90%),220,0
